ул. Придорожная, д. 2, Екатеринбург
ул. Прибалтийская, д. 13, Екатеринбург
ул. Прибалтийская, д. 15, Екатеринбург
ул. Прибалтийская, д. 17, Екатеринбург
ул. Прибалтийская, д. 19, Екатеринбург
ул. Прибалтийская, д. 21, Екатеринбург
ул. Прибалтийская, д. 31, Екатеринбург
ул. Прибалтийская, д. 31/1, Екатеринбург
ул. Прибалтийская, д. 31/2, Екатеринбург
ул. Прибалтийская, д. 50, Екатеринбург
ул. Прибалтийская, д. 54, Екатеринбург
ул. Прибалтийская, д. 56, Екатеринбург
ул. Прибалтийская, д. 58, Екатеринбург
ул. Хвойная, д. 73, Екатеринбург
ул. Щорса, д. 103, Екатеринбург
ул. Щорса, д. 105, Екатеринбург
ул. Союзная, д. 2, Екатеринбург
ул. Союзная, д. 4, Екатеринбург
ул. Союзная, д. 6, Екатеринбург
ул. Сурикова, д. 53а, Екатеринбург
пер. Северный, д. 5, Екатеринбург
ул. Хвойная, д. 75, Екатеринбург
ул. Хвойная, д. 77, Екатеринбург
ул. Хвойная, д. 79, Екатеринбург
ул. Хвойная, д. 81, Екатеринбург
ул. Хвойная, д. 83, Екатеринбург
ул. Хвойная, д. 85, Екатеринбург
ул. Хвойная, д. 87, Екатеринбург
ул. Хвойная, д. 89, Екатеринбург
ул. Хвойная, д. 76/1, Екатеринбург
ул. Хвойная, д. 76/2, Екатеринбург
ул. Эстонская, д. 3, Екатеринбург
ул. Центральная, д. 12, Екатеринбург
пер. Сухой, д. 1, Екатеринбург
ул. Артема, д. 7/1, Екатеринбург
ул. Летняя, д. 5, Екатеринбург
ул. Курганская, д. 4, Екатеринбург
пер. Сухой, д. 4, Екатеринбург
пер. Сухой, д. 4а, Екатеринбург
ул. Химмашевская, д. 9, Екатеринбург
ул. Новая, д. 6, Екатеринбург
ул. Лагерная, д. 14/1, Екатеринбург
ул. Лагерная, д. 14/2, Екатеринбург
ул. Серафимы Дерябиной, д. 37, Екатеринбург
ул. Чапаева, д. 72а, Екатеринбург
ул. Саввы Белых, д. 1, Екатеринбург
ул. Белинского, д. 137, Екатеринбург
ул. Токарей, д. 64а, Екатеринбург
ул. Репина, д. 5с, Екатеринбург
ул. Серафимы Дерябиной, д. 53а, Екатеринбург
ул. Титова, д. 8/3, Екатеринбург
ул. Вайнера, д. 60, Екатеринбург
ул. Первомайская, д. 99, Екатеринбург
ул. Первомайская, д. 99 А, Екатеринбург
ул. Первомайская, д. 99 Б, Екатеринбург
ул. Первомайская, д. 101, Екатеринбург
ул. Первомайская, д. 101А, Екатеринбург
ул. Первомайская, д. 101Б, Екатеринбург
ул. Первомайская, д. 103, Екатеринбург
ул. Первомайская, д. 105, Екатеринбург
ул. Первомайская, д. 90, Екатеринбург
ул. Первомайская, д. 92, Екатеринбург
ул. Первомайская, д. 96, Екатеринбург
ул. Первомайская, д. 98, Екатеринбург
ул. Первомайская, д. 104, Екатеринбург
ул. Первомайская, д. 108, Екатеринбург
ул. Первомайская, д. 112, Екатеринбург
ул. Первомайская, д. 114, Екатеринбург
ул. Первомайская, д. 67, Екатеринбург
ул. Первомайская, д. 68, Екатеринбург
ул. Первомайская, д. 69, Екатеринбург
ул. Первомайская, д. 70, Екатеринбург
ул. Первомайская, д. 71 Б, Екатеринбург
ул. Первомайская, д. 72, Екатеринбург
ул. Первомайская, д. 79, Екатеринбург
ул. Первомайская, д. 80, Екатеринбург
ул. Первомайская, д. 82, Екатеринбург
ул. Первомайская, д. 24 В, Екатеринбург
ул. Первомайская, д. 32, Екатеринбург
ул. Первомайская, д. 35, Екатеринбург
ул. Первомайская, д. 58, Екатеринбург
ул. Первомайская, д. 62, Екатеринбург
ул. Первомайская, д. 63, Екатеринбург
ул. Стачек, д. 34, стр. А, Екатеринбург
ул. Шефская, д. 102, Екатеринбург
ул. Вилонова, д. 16, Екатеринбург
ул. Гагарина, д. 35, к. А, Екатеринбург
ул. Славянская, д. 49, Екатеринбург
ул. Циолковского, д. 76, к. а, Екатеринбург
ул. Циолковского, д. 78, Екатеринбург
ул. Циолковского, д. 80, Екатеринбург
ул. Чайковского, д. 60, Екатеринбург
ул. Чайковского, д. 75, Екатеринбург
ул. Чайковского, д. 78, Екатеринбург
ул. Чайковского, д. 78, к. а, Екатеринбург
ул. Чайковского, д. 79, Екатеринбург
ул. Чайковского, д. 80, Екатеринбург
ул. Чайковского, д. 83, Екатеринбург
ул. Чайковского, д. 86, к. 1, Екатеринбург
ул. Чайковского, д. 86, к. 2, Екатеринбург
ул. Чайковского, д. 86, к. 4, Екатеринбург
ул. Чайковского, д. 87, Екатеринбург
ул. Чайковского, д. 94, Екатеринбург
ул. Чайковского, д. 96, Екатеринбург
ул. Чапаева, д. 64а, Екатеринбург
ул. Бакинских комиссаров, д. 169, к. А, Екатеринбург
ул. Бакинских комиссаров, д. 169, к. В, Екатеринбург
ул. Чапаева, д. 66а, Екатеринбург
ул. Чапаева, д. 70а, Екатеринбург
ул. Чапаева, д. 80, к. 1, Екатеринбург
ул. Чапаева, д. 80, к. 2, Екатеринбург
пер. Шаронова, д. 23а, Екатеринбург
пер. Шаронова, д. 33, Екатеринбург
ул. Белинского, д. 232, Екатеринбург
ул. Белинского, д. 250, Екатеринбург
ул. Белинского, д. 250а, Екатеринбург
ул. Белинского, д. 250б, Екатеринбург
ул. Белинского, д. 250в, Екатеринбург
ул. Белинского, д. 254, Екатеринбург
ул. Белинского, д. 256, Екатеринбург
ул. Белинского, д. 258, Екатеринбург
ул. Крестинского, д. 51, Екатеринбург
ул. Крестинского, д. 53, Екатеринбург
ул. Крестинского, д. 55, к. 2, Екатеринбург
ул. Крестинского, д. 59, к. 1, Екатеринбург
ул. Крестинского, д. 59, к. 2, Екатеринбург
ул. Крестинского, д. 63, Екатеринбург
б-р. Тбилисский, д. 3, Екатеринбург
б-р. Тбилисский, д. 5, Екатеринбург
б-р. Тбилисский, д. 17, Екатеринбург
ул. Академика Шварца, д. 18, к. 1, Екатеринбург
ул. Академика Шварца, д. 18, к. 2, Екатеринбург
ул. Академика Шварца, д. 20, к. 1, Екатеринбург
ул. Шефская, д. 104, Екатеринбург
ул. Крауля, д. 76, Екатеринбург
ул. Грибоедова, д. 19а, Екатеринбург
ул. Благодатская, д. 41, Екатеринбург
ул. Благодатская, д. 53, Екатеринбург
ул. Благодатская, д. 59, Екатеринбург
ул. Благодатская, д. 61, Екатеринбург
ул. Благодатская, д. 66, Екатеринбург
ул. Благодатская, д. 68, Екатеринбург
ул. Благодатская, д. 70, Екатеринбург
ул. Благодатская, д. 72, Екатеринбург
ул. Благодатская, д. 74, Екатеринбург
ул. Кварцевая, д. 2, Екатеринбург
ул. Кварцевая, д. 3, Екатеринбург
ул. Кварцевая, д. 6, Екатеринбург
ул. Кварцевая, д. 8, Екатеринбург
ул. Кварцевая, д. 14, Екатеринбург
ул. Кварцевая, д. 15, Екатеринбург
пер. Короткий, д. 5, к. 1, Екатеринбург
пер. Короткий, д. 5, к. 2, Екатеринбург
пер. Короткий, д. 8, Екатеринбург
пер. Короткий, д. 11а, Екатеринбург
пер. Короткий, д. 12, Екатеринбург
пер. Короткий, д. 13а, Екатеринбург
пер. Короткий, д. 16а, Екатеринбург
пер. Короткий, д. 18, Екатеринбург
пер. Короткий, д. 20, Екатеринбург
пер. Короткий, д. 22, Екатеринбург
пер. Короткий, д. 24, Екатеринбург
ул. Щербакова, д. 3, к. 1, Екатеринбург
ул. Щербакова, д. 3, к. 2, Екатеринбург
ул. Щербакова, д. 3, к. 3, Екатеринбург
ул. Щербакова, д. 3, к. 4, Екатеринбург
ул. Щербакова, д. 3, к. 5, Екатеринбург
ул. Щербакова, д. 5, к. 1, Екатеринбург
ул. Начдива Онуфриева, д. 4, Екатеринбург
ул. Начдива Онуфриева, д. 8, Екатеринбург
ул. Библиотечная, д. 45, Екатеринбург
ул. Готвальда, д. 21, к. 1, Екатеринбург
ул. Готвальда, д. 21, к. 2, Екатеринбург
ул. Готвальда, д. 21, к. 3, Екатеринбург
ул. Готвальда, д. 23, к. 1, Екатеринбург
ул. Готвальда, д. 23, к. 2, Екатеринбург
ул. Красных борцов, д. 15, Екатеринбург
ул. Ухтомская, д. 41, Екатеринбург
ул. Чкалова, д. 124, Екатеринбург
ул. Софьи Перовской, д. 115, к. 1, Екатеринбург
ул. Викулова, д. 55, Екатеринбург
ул. Викулова, д. 65, Екатеринбург
ул. Викулова, д. 61, к. 1, Екатеринбург
ул. Викулова, д. 61, к. 2, Екатеринбург
ул. Викулова, д. 61, к. 3, Екатеринбург
ул. Викулова, д. 61, к. 4, Екатеринбург
ул. Викулова, д. 63, к. 1, Екатеринбург
ул. Викулова, д. 63, к. 2, Екатеринбург
ул. Викулова, д. 63, к. 3, Екатеринбург
ул. Викулова, д. 63, к. 4, Екатеринбург
ул. Викулова, д. 63, к. 5, Екатеринбург
ул. Репина, д. 99, Екатеринбург
ул. Репина, д. 99, к. А, Екатеринбург
ул. Репина, д. 101, Екатеринбург
ул. Репина, д. 78, Екатеринбург
ул. Репина, д. 80, Екатеринбург
ул. Металлургов, д. 16, к. Б, Екатеринбург
ул. Волгоградская, д. 220, Екатеринбург
ул. Волгоградская, д. 222, Екатеринбург
ул. Волгоградская, д. 224, Екатеринбург
ул. Волгоградская, д. 226, Екатеринбург
ул. Межевая, д. 3, Екатеринбург
ул. Ухтомская, д. 43, Екатеринбург
ул. Ухтомская, д. 45, Екатеринбург
ул. Ухтомская, д. 47, Екатеринбург
ул. Межевая, д. 111, Екатеринбург
ул. Можайского, д. 55, Екатеринбург
ул. Можайского, д. 57, Екатеринбург
ул. Можайского, д. 64, Екатеринбург
ул. Мраморская, д. 38, Екатеринбург
ул. Новостроя, д. 5, Екатеринбург
ул. Олега Кошевого, д. 19, Екатеринбург
ул. Олега Кошевого, д. 32, Екатеринбург
ул. Олега Кошевого, д. 36, Екатеринбург
ул. Олега Кошевого, д. 40, Екатеринбург
ул. Олега Кошевого, д. 44, Екатеринбург
ул. Олега Кошевого, д. 46, Екатеринбург
ул. Павлодарская, д. 38, Екатеринбург
ул. Павлодарская, д. 50, Екатеринбург
ул. Павлодарская, д. 52, Екатеринбург
ул. Походная, д. 66, Екатеринбург
ул. Походная, д. 69, Екатеринбург
ул. Походная, д. 72, Екатеринбург
ул. Самолетная, д. 3, к. 3, Екатеринбург
ул. Самолетная, д. 4, Екатеринбург
ул. Самолетная, д. 4а, Екатеринбург
ул. Самолетная, д. 5, к. 4, Екатеринбург
ул. Самолетная, д. 6, Екатеринбург
ул. Самолетная, д. 7, Екатеринбург
ул. Самолетная, д. 8, Екатеринбург
ул. Самолетная, д. 18, Екатеринбург
ул. Самолетная, д. 18а, Екатеринбург
ул. Самолетная, д. 18б, Екатеринбург
ул. Самолетная, д. 24а, Екатеринбург
ул. Самолетная, д. 24б, Екатеринбург
ул. Самолетная, д. 24в, Екатеринбург
ул. Самолетная, д. 27, Екатеринбург
ул. Самолетная, д. 29, Екатеринбург
ул. Самолетная, д. 45, Екатеринбург
ул. Самолетная, д. 76а, Екатеринбург
ул. Июльская, д. 25, Екатеринбург
ул. Шишимская, д. 10, Екатеринбург
ул. Шишимская, д. 12, Екатеринбург
ул. Шишимская, д. 13, Екатеринбург
ул. Шишимская, д. 17, Екатеринбург
ул. Шишимская, д. 19, Екатеринбург
ул. Шишимская, д. 21, Екатеринбург
ул. Шишимская, д. 22, Екатеринбург
ул. Шишимская, д. 24, Екатеринбург
ул. Шишимская, д. 26, Екатеринбург
ул. Шишимская, д. 28, Екатеринбург
ул. Щербакова, д. 5, к. 2, Екатеринбург
ул. Щербакова, д. 5, к. 3, Екатеринбург
ул. Щербакова, д. 5, к. 4, Екатеринбург
ул. Алтайская, д. 68, Екатеринбург
ул. Гастелло, д. 19а, Екатеринбург
ул. Гастелло, д. 19б, Екатеринбург
ул. Гастелло, д. 19в, Екатеринбург
ул. Гастелло, д. 19г, Екатеринбург
ул. Гастелло, д. 28а, Екатеринбург
ул. Гастелло, д. 28б, Екатеринбург
пер. Гончарный, д. 3, Екатеринбург
пер. Гончарный, д. 3а, Екатеринбург
ул. Дарвина, д. 15, Екатеринбург
ул. Инженера Алиева, д. 30, Екатеринбург
ул. Академика Карпинского, д. 1а, Екатеринбург
ул. Академика Карпинского, д. 1, Екатеринбург
пер. Каслинский, д. 3, Екатеринбург
пер. Каслинский, д. 4, Екатеринбург
пер. Каслинский, д. 4а, Екатеринбург
пер. Каслинский, д. 5, Екатеринбург
пер. Каслинский, д. 6, Екатеринбург
пер. Каслинский, д. 10, Екатеринбург
пер. Каслинский, д. 12, Екатеринбург
пер. Каслинский, д. 14, Екатеринбург
пер. Каслинский, д. 16, Екатеринбург
ул. Кутузова, д. 98а, Екатеринбург
ул. Кутузова, д. 102, Екатеринбург
ул. Кутузова, д. 108, Екатеринбург
ул. Миасская, д. 44б, к. 1, Екатеринбург
ул. Миасская, д. 44б, к. 2, Екатеринбург
ул. Мраморская, д. 4а, Екатеринбург
ул. Мраморская, д. 4б, Екатеринбург
ул. Мраморская, д. 28, Екатеринбург
ул. Мраморская, д. 30, Екатеринбург
ул. Просторная, д. 71, Екатеринбург
ул. Просторная, д. 73б, Екатеринбург
ул. Просторная, д. 73в, Екатеринбург
ул. Просторная, д. 85, Екатеринбург
ул. Просторная, д. 89, Екатеринбург
ул. Просторная, д. 146, Екатеринбург
ул. Павлодарская, д. 3, Екатеринбург
ул. Павлодарская, д. 13, Екатеринбург
ул. Павлодарская, д. 15, Екатеринбург
ул. Павлодарская, д. 15а, Екатеринбург
ул. Павлодарская, д. 21, Екатеринбург
ул. Патриотов, д. 10, Екатеринбург
ул. Прониной, д. 24, Екатеринбург
ул. Прониной, д. 26, Екатеринбург
ул. Прониной, д. 26а, Екатеринбург
ул. Прониной, д. 30, Екатеринбург
ул. Прониной, д. 32, Екатеринбург
ул. Прониной, д. 34, Екатеринбург
ул. Прониной, д. 121, Екатеринбург
ул. Рощинская, д. 48, Екатеринбург
пер. Широкий, д. 1а, Екатеринбург
пер. Широкий, д. 1, Екатеринбург
пер. Широкий, д. 4, Екатеринбург
ул. Якутская, д. 17, Екатеринбург
ул. Якутская, д. 19, Екатеринбург
ул. Щербакова, д. 41, Екатеринбург
ул. Щербакова, д. 43, Екатеринбург
ул. Щербакова, д. 45, Екатеринбург
ул. Щербакова, д. 119, Екатеринбург
ул. Щербакова, д. 141, Екатеринбург
ул. Щербакова, д. 141а, Екатеринбург
ул. Щербакова, д. 141б, Екатеринбург
ул. Щербакова, д. 145, Екатеринбург
ул. Софьи Перовской, д. 113, стр. подъезды 4, 5, 6, 7, Екатеринбург
ул. Сулимова, д. 30, Екатеринбург
ул. Ольховская, д. 27, к. 1, стр. 1, 2, 3 подъезды, Екатеринбург
ул. Черепанова, д. 4, Екатеринбург
ул. Бисертская, д. 16, к. 3, Екатеринбург
ул. Бисертская, д. 16, к. 4, Екатеринбург
ул. Бисертская, д. 16, к. 5, Екатеринбург
ул. Заводская, д. 40, Екатеринбург
ул. Академическая, д. 4, Екатеринбург
ул. Академическая, д. 10, Екатеринбург
ул. Лодыгина, д. 8, Екатеринбург
ул. Лодыгина, д. 11, Екатеринбург
ул. Лодыгина, д. 13, Екатеринбург
ул. Лодыгина, д. 16, Екатеринбург
ул. Малышева, д. 125, Екатеринбург
ул. Малышева, д. 125А, Екатеринбург
ул. Малышева, д. 129, Екатеринбург
ул. Малышева, д. 131, Екатеринбург
ул. Малышева, д. 141, Екатеринбург
ул. Малышева, д. 146, Екатеринбург
ул. Малышева, д. 152, Екатеринбург
ул. Малышева, д. 154, Екатеринбург
ул. Малышева, д. 156, Екатеринбург
ул. Малышева, д. 160, Екатеринбург
ул. Малышева, д. 130А, Екатеринбург
ул. Малышева, д. 130Б, Екатеринбург
ул. Малышева, д. 103/1, Екатеринбург
ул. Малышева, д. 103/2, Екатеринбург
ул. Малышева, д. 107/1, Екатеринбург
ул. Малышева, д. 107/2, Екатеринбург
ул. Малышева, д. 111, Екатеринбург
ул. Малышева, д. 111Б, Екатеринбург
ул. Малышева, д. 115, Екатеринбург
ул. Студенческая, д. 23, Екатеринбург
ул. Студенческая, д. 25, Екатеринбург
ул. Студенческая, д. 27, Екатеринбург
ул. Студенческая, д. 29, Екатеринбург
ул. Студенческая, д. 42, Екатеринбург
ул. Студенческая, д. 42а, Екатеринбург
ул. Студенческая, д. 44, Екатеринбург
ул. Студенческая, д. 47, Екатеринбург
ул. Студенческая, д. 54, Екатеринбург
ул. Студенческая, д. 56, Екатеринбург
ул. Студенческая, д. 62, Екатеринбург
ул. Студенческая, д. 64, Екатеринбург
ул. Студенческая, д. 70, Екатеринбург
ул. Студенческая, д. 78, Екатеринбург
ул. Библиотечная, д. 25, Екатеринбург
ул. Библиотечная, д. 29А, Екатеринбург
ул. Библиотечная, д. 33А, Екатеринбург
ул. Библиотечная, д. 35, Екатеринбург
ул. Библиотечная, д. 42, Екатеринбург
ул. Библиотечная, д. 44, Екатеринбург
ул. Библиотечная, д. 46, Екатеринбург
ул. Библиотечная, д. 52, Екатеринбург
ул. Библиотечная, д. 54, Екатеринбург
ул. Библиотечная, д. 56, Екатеринбург
ул. Библиотечная, д. 64, Екатеринбург
ул. Соболева, д. 19, Екатеринбург
ул. Родонитовая, д. 23, к. а, Екатеринбург
ул. Авиаторов, д. 12, Екатеринбург
ул. Родонитовая, д. 14, Екатеринбург
б-р. Самоцветный, д. 6, Екатеринбург
ул. Академика Шварца, д. 2, к. 2, Екатеринбург
ул. Крестинского, д. 27, Екатеринбург
ул. Крестинского, д. 31, Екатеринбург
б-р. Тбилисский, д. 11, Екатеринбург
ул. Агрономическая, д. 59, Екатеринбург
ул. Патриса Лумумбы, д. 81, Екатеринбург
пер. Замятина, д. 36, Екатеринбург
ул. Инженерная, д. 48 (дубль 1)
ул. Инженерная, д. 52
ул. Малышева, д. 35 (дубль 2)
ул. Малышева, д. 41 (дубль X)
ул. Малышева, д. 43 (дубль X)
ул. Сурикова, д. 55, Екатеринбург
ул. Блюхера, д. 16а, Екатеринбург
ул. Сыромолотова, д. 26, к. 3, Екатеринбург
ул. Панельная, д. 11, к. б, Екатеринбург
ул. Вишневая, д. 14, Екатеринбург
ул. Ясная, д. 4, Екатеринбург
с. Горный Щит, ул. Берегового, д. 4, Екатеринбург
с. Горный Щит, ул. Берегового, д. 8, Екатеринбург
с. Горный Щит, ул. Буденного, д. 12, Екатеринбург
с. Горный Щит, ул. Буденного, д. 14, Екатеринбург
с. Горный Щит, ул. Буденного, д. 16, Екатеринбург
с. Горный Щит, ул. Буденного, д. 18, Екатеринбург
с. Горный Щит, ул. Буденного, д. 20, Екатеринбург
с. Горный Щит, ул. Буденного, д. 22, Екатеринбург
с. Горный Щит, ул. Буденного, д. 22, к. А, Екатеринбург
с. Горный Щит, ул. Гагарина, д. 3, Екатеринбург
с. Горный Щит, ул. Гагарина, д. 5, к. А, Екатеринбург
с. Горный Щит, ул. Гагарина, д. 7, к. А, Екатеринбург
с. Горный Щит, ул. Гагарина, д. 8, Екатеринбург
с. Горный Щит, ул. Гагарина, д. 12, Екатеринбург
с. Горный Щит, ул. Гагарина, д. 14, Екатеринбург
с. Горный Щит, ул. Гагарина, д. 15, Екатеринбург
с. Горный Щит, ул. Гагарина, д. 17, Екатеринбург
с. Горный Щит, ул. Зеленая, д. 1, к. И, Екатеринбург
с. Горный Щит, ул. Колхозная, д. 14, к. А, Екатеринбург
с. Горный Щит, ул. Колхозная, д. 19, Екатеринбург
с. Горный Щит, ул. Кооперативная, д. 16, Екатеринбург
с. Горный Щит, ул. Кооперативная, д. 52, Екатеринбург
с. Горный Щит, ул. Кооперативная, д. 54, Екатеринбург
с. Горный Щит, ул. Космонавтов, д. 1, Екатеринбург
с. Горный Щит, ул. Космонавтов, д. 2, Екатеринбург
с. Горный Щит, ул. Красная, д. 74, Екатеринбург
ул. Бакинских комиссаров, д. 107, Екатеринбург
ул. Избирателей, д. 110, Екатеринбург
с. Горный Щит, ул. Красная, д. 98, Екатеринбург
с. Горный Щит, ул. Красноармейская, д. 59, Екатеринбург
с. Горный Щит, ул. Красноармейская, д. 80, к. А, Екатеринбург
с. Горный Щит, ул. Красноармейская, д. 80, к. Б, Екатеринбург
с. Горный Щит, ул. Красноармейская, д. 82, Екатеринбург
с. Горный Щит, ул. Ленина, д. 10, к. Б, Екатеринбург
с. Горный Щит, ул. Ленина, д. 10, к. В, Екатеринбург
с. Горный Щит, ул. Ленина, д. 11, к. А, Екатеринбург
с. Горный Щит, ул. Ленина, д. 11, к. Б, Екатеринбург
с. Горный Щит, ул. Ленина, д. 13, к. А, Екатеринбург
с. Горный Щит, ул. Ленина, д. 15, к. А, Екатеринбург
с. Горный Щит, ул. Ленина, д. 17, Екатеринбург
с. Горный Щит, ул. Ленина, д. 28, к. А, Екатеринбург
с. Горный Щит, ул. Ленина, д. 36, Екатеринбург
с. Горный Щит, ул. Ленина, д. 37, Екатеринбург
с. Горный Щит, ул. Ленина, д. 38, Екатеринбург
ул. Восстания, д. 99, Екатеринбург
с. Горный Щит, ул. Ленина, д. 39, Екатеринбург
с. Горный Щит, ул. Ленина, д. 41, Екатеринбург
с. Горный Щит, ул. Мелиораторов, д. 6, к. А, Екатеринбург
с. Горный Щит, ул. Мелиораторов, д. 9, Екатеринбург
с. Горный Щит, ул. Мелиораторов, д. 12, Екатеринбург
с. Горный Щит, ул. Мелиораторов, д. 14, Екатеринбург
с. Горный Щит, ул. Московская, д. 1, к. А, Екатеринбург
с. Горный Щит, ул. Московская, д. 2, к. А, Екатеринбург
с. Горный Щит, ул. Московская, д. 3, к. А, Екатеринбург
с. Горный Щит, ул. Тепличная, д. 1, Екатеринбург
с. Горный Щит, ул. Тепличная, д. 2, Екатеринбург
с. Горный Щит, ул. Тепличная, д. 3, Екатеринбург
с. Горный Щит, ул. Толстого, д. 1, к. В, Екатеринбург
с. Горный Щит, ул. Толстого, д. 11, Екатеринбург
с. Горный Щит, ул. Толстого, д. 13, Екатеринбург
с. Горный Щит, ул. Толстого, д. 17, Екатеринбург
п. Полеводство, ул. Березовая, д. 1, Екатеринбург
п. Полеводство, ул. Березовая, д. 2, Екатеринбург
п. Полеводство, ул. Березовая, д. 2, к. А, Екатеринбург
п. Полеводство, ул. Березовая, д. 5, Екатеринбург
п. Полеводство, ул. Деева, д. 1, Екатеринбург
п. Полеводство, ул. Деева, д. 3, Екатеринбург
п. Полеводство, ул. Животноводов, д. 1, Екатеринбург
п. Полеводство, ул. Животноводов, д. 5, Екатеринбург
п. Полеводство, ул. Животноводов, д. 7, Екатеринбург
п. Полеводство, ул. Животноводов, д. 9, Екатеринбург
п. Полеводство, ул. Комсомольская, д. 1, Екатеринбург
п. Полеводство, ул. Комсомольская, д. 2, Екатеринбург
п. Полеводство, ул. Комсомольская, д. 3, Екатеринбург
ул. Красных командиров, д. 32, стр. 1, 4, Екатеринбург
ул. Торговая, д. 13, Екатеринбург
ул. Хомякова, д. 17, Екатеринбург
ул. Белинского, д. 177, Екатеринбург
ул. Тверитина, д. 60, стр. а, Екатеринбург
ул. 8 Марта, д. 18, Екатеринбург
ул. Восточная, д. 72, Екатеринбург
ул. Шефская, д. 101, Екатеринбург
ул. Соболева, д. 21, к. 1, Екатеринбург
ул. Бакинских комиссаров, д. 95, Екатеринбург
ул. Нагорная, д. 59, Екатеринбург
ул. Крауля, д. 80, к. 3, Екатеринбург
ул. Крестинского, д. 49, к. 2, Екатеринбург
ул. Надеждинская, д. 22, к. Б, Екатеринбург
ул. Академика Бардина, д. 48А, Екатеринбург
ул. Белинского, д. 182, Екатеринбург
п. Полеводство, ул. Комсомольская, д. 4, Екатеринбург
п. Полеводство, ул. Трактористов, д. 1, Екатеринбург
п. Полеводство, ул. Трактористов, д. 1, к. А, Екатеринбург
п. Полеводство, ул. Трактористов, д. 2, Екатеринбург
п. Полеводство, ул. Трактористов, д. 2, к. А, Екатеринбург
п. Полеводство, ул. Трактористов, д. 2, к. Б, Екатеринбург
п. Полеводство, ул. Трактористов, д. 3, Екатеринбург
п. Полеводство, ул. Трактористов, д. 3, к. А, Екатеринбург
п. Полеводство, ул. Трактористов, д. 4, Екатеринбург
п. Полеводство, ул. Цветочная, д. 1, Екатеринбург
п. Полеводство, ул. Цветочная, д. 3, Екатеринбург
п. Полеводство, ул. Цветочная, д. 5, Екатеринбург
ул. Артема, д. 45а, Екатеринбург
ул. Билимбаевская, д. 3, Екатеринбург
ул. Восточная, д. 21а, Екатеринбург
ул. Восточная, д. 23а, Екатеринбург
ул. Звездная, д. 1, Екатеринбург
ул. Звездная, д. 10, Екатеринбург
ул. Звездная, д. 11, Екатеринбург
ул. Звездная, д. 12, Екатеринбург
ул. Звездная, д. 14, Екатеринбург
ул. Звездная, д. 15, Екатеринбург
ул. Звездная, д. 16, Екатеринбург
ул. Звездная, д. 18, Екатеринбург
ул. Звездная, д. 2, Екатеринбург
ул. Звездная, д. 20, Екатеринбург
ул. Звездная, д. 3, Екатеринбург
ул. Звездная, д. 4, Екатеринбург
ул. Звездная, д. 5, Екатеринбург
ул. Звездная, д. 6, Екатеринбург
ул. Звездная, д. 7, Екатеринбург
ул. Звездная, д. 8, Екатеринбург
ул. Лагерная, д. 48а, Екатеринбург
ул. Лагерная, д. 50, Екатеринбург
ул. Лагерная, д. 56, Екатеринбург
ул. Лагерная, д. 91, Екатеринбург
ул. Лагерная, д. 93, Екатеринбург
ул. Листопадная, д. 1, Екатеринбург
ул. Листопадная, д. 10, Екатеринбург
ул. Листопадная, д. 13, Екатеринбург
ул. Листопадная, д. 14, Екатеринбург
ул. Листопадная, д. 16, Екатеринбург
ул. Листопадная, д. 2, Екатеринбург
ул. Листопадная, д. 3, Екатеринбург
ул. Листопадная, д. 5, Екатеринбург
ул. Листопадная, д. 6, Екатеринбург
ул. Листопадная, д. 7, Екатеринбург
ул. Листопадная, д. 8, Екатеринбург
ул. Листопадная, д. 9, Екатеринбург
ул. Расточная, д. 24, Екатеринбург
км. Сибирский тракт 9, д. 103, Екатеринбург
км. Сибирский тракт 9, д. 105, Екатеринбург
км. Сибирский тракт 9, д. 107, Екатеринбург
км. Сибирский тракт 9, д. 97, Екатеринбург
ул. Современников, д. 1, Екатеринбург
ул. Современников, д. 11, Екатеринбург
ул. Современников, д. 13, Екатеринбург
ул. Современников, д. 15, Екатеринбург
ул. Современников, д. 17, Екатеринбург
ул. Современников, д. 19, Екатеринбург
ул. Современников, д. 2, Екатеринбург
ул. Современников, д. 21, Екатеринбург
ул. Современников, д. 23, Екатеринбург
ул. Современников, д. 25, Екатеринбург
ул. Современников, д. 27, Екатеринбург
ул. Современников, д. 29, Екатеринбург
ул. Современников, д. 3, Екатеринбург
ул. Современников, д. 31, Екатеринбург
ул. Современников, д. 4, Екатеринбург
ул. Современников, д. 5, Екатеринбург
ул. Современников, д. 6, Екатеринбург
ул. Современников, д. 7, Екатеринбург
ул. Современников, д. 8, Екатеринбург
ул. Современников, д. 9, Екатеринбург
ул. Щербакова, д. 149, Екатеринбург
п. Широкая Речка, ул. Луговая, д. 2, Екатеринбург
п. Широкая Речка, ул. Луговая, д. 4, Екатеринбург
п. Широкая Речка, ул. Луговая, д. 6, Екатеринбург
п. Широкая Речка, ул. Новоселов, д. 8, Екатеринбург
п. Широкая Речка, ул. Свободы, д. 1, Екатеринбург
п. Широкая Речка, ул. Центральная, д. 6, Екатеринбург
п. Широкая Речка, ул. Центральная, д. 8, Екатеринбург
п. Широкая Речка, ул. Центральная, д. 9, к. А, Екатеринбург
п. Широкая Речка, ул. Центральная, д. 10, Екатеринбург
п. Широкая Речка, ул. Центральная, д. 11, Екатеринбург
п. Широкая Речка, ул. Центральная, д. 12, Екатеринбург
